Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
14:32:08,1.532258,28,20.04948,1015.687,1.594,-20.27126,63178.744797860556,0.167969,3.355469,8.5625,0.1875,0.214844,-0.257813,-5.3125,-10.625,-24.6875,0.165039,-0.132751,-0.619141,0.756165,35.1749219,-76.8289576
14:32:09,1.529032,27,20.02322,1015.688,1.625,-20.2813,63173.06599957615,0.550781,3.890625,8.566406,0.041016,-0.179688,0.171875,-7,-9.4375,-25.0625,0.144836,-0.148132,-0.590393,0.78009,35.1749219,-76.8289578
14:32:10,1.541935,28,19.99011,1015.681,1.6,-20.22208,63166.073408510434,0.667969,3.851563,8.722656,-0.042969,-0.039063,0.033203,-11.5625,-7.5625,-23.75,0.089111,-0.146362,-0.544128,0.821289,35.174922,-76.8289577
14:32:11,1.545161,28,19.94586,1015.701,1.563,-20.38267,63156.132837390236,1.203125,3.164063,9.527344,-0.048828,-0.060547,0.076172,-10.8125,-7.9375,-24.9375,0.105469,-0.144165,-0.559143,0.809631,35.1749221,-76.8289577
14:32:12,1.519355,27,19.90618,1015.699,1.533,-20.37363,63147.623161601085,1.585938,2.664063,8.945313,-0.001953,0.011719,0.021484,-11.375,-6.625,-25.125,0.084351,-0.146912,-0.556519,0.813416,35.174922,-76.8289579
14:32:13,1.53871,28,19.85336,1015.686,1.486,-20.26022,63136.505050359294,1.816406,1.976563,8.945313,-0.101563,-0.070313,0.046875,-11.125,-5.4375,-25.5,0.049988,-0.140625,-0.539917,0.828369,35.1749218,-76.8289582
14:32:14,1.541935,28,19.82539,1015.698,1.45,-20.36159,63130.234834886396,1.96875,1.785156,9.023438,-0.283203,-0.181641,0.191406,-12.25,-5.3125,-25.625,0.038086,-0.141541,-0.533691,0.832886,35.1749218,-76.8289582
14:32:16,1.532258,28,19.774,1015.69,1.459,-20.29735,63119.323457730665,2.007813,1.785156,9.105469,-0.013672,-0.001953,0.009766,-12.6875,-3.625,-25.125,0.023254,-0.139526,-0.531555,0.835144,35.1749217,-76.8289584
14:32:17,1.535484,28,19.69008,1015.682,1.453,-20.23211,63101.40243614931,2.390625,1.019531,9.144531,-0.013672,-0.001953,0.009766,-12.5,-3,-24.75,0.019592,-0.126099,-0.522461,0.843079,35.1749216,-76.8289584
14:32:18,1.541935,28,19.64468,1015.687,1.428,-20.26825,63091.51832701492,2.503906,0.632813,9.210938,-0.228516,-0.15625,0.105469,-15.9375,-1.3125,-24.75,-0.028564,-0.132935,-0.513611,0.847168,35.1749215,-76.8289586
14:32:19,1.529032,27,19.61928,1015.692,1.429,-20.31341,63085.94385120822,2.429688,1.09375,9.183594,-0.228516,-0.15625,0.105469,-13.6875,-2.875,-26.25,-0.028564,-0.132935,-0.513611,0.847168,35.1749216,-76.8289585
14:32:20,1.541935,28,19.58302,1015.689,1.412,-20.2833,63078.19130041154,-0.789063,4.773438,8.757813,0.324219,0.261719,-0.253906,-2.6875,-12.25,-24.75,0.169006,-0.140503,-0.619812,0.753357,35.1749218,-76.8289583
14:32:21,1.532258,28,19.56761,1015.689,1.42,-20.28933,63074.87074939226,-0.789063,4.773438,8.757813,0.058594,0.357422,-0.171875,-9.125,-11.375,-24.5,0.110901,-0.181946,-0.595093,0.774902,35.1749219,-76.8289582
14:32:22,1.541935,28,19.5796,1015.69,1.392,-20.29234,63077.434105952794,1.164063,4.273438,8.484375,0.027344,0.138672,-0.039063,-9.0625,-8.875,-25.125,0.116028,-0.181946,-0.607666,0.764282,35.174922,-76.8289583
14:32:23,1.522581,27,19.52507,1015.699,1.291,-20.37163,63065.50173811459,1.125,3.621094,8.21875,0.027344,0.138672,-0.039063,-10.8125,-8.3125,-24.8125,0.094971,-0.156982,-0.583862,0.790894,35.1749221,-76.8289584
14:32:24,1.541935,28,19.50309,1015.702,1.278,-20.3907,63060.7047577983,1.125,3.621094,8.21875,0.007813,-0.056641,-0.003906,-4.75,-12.5625,-24,0.177795,-0.145081,-0.587585,0.77594,35.1749221,-76.8289585
14:32:25,1.529032,27,19.47283,1015.703,1.277,-20.40274,63054.164107700824,0.09375,4.273438,8.410156,-0.005859,-0.011719,0.001953,-4.75,-12.5625,-24,0.177795,-0.145081,-0.587585,0.77594,35.1749223,-76.8289586
14:32:26,1.548387,28,19.4677,1015.705,1.214,-20.4198,63053.018211191375,0.246094,3.851563,8.484375,-0.037109,0.056641,0.003906,-4.6875,-11.625,-25,0.171265,-0.141968,-0.594788,0.772522,35.1749225,-76.8289586
14:32:27,1.548387,28,19.45085,1015.708,1.219,-20.4459,63049.32665939413,-0.289063,3.890625,8.601563,0.048828,0.148438,0.341797,-2.0625,-11.3125,-24.4375,0.191467,-0.124329,-0.60083,0.766113,35.1749226,-76.8289586
14:32:28,1.545161,28,19.44086,1015.701,1.237,-20.38769,63047.315718366845,0.324219,4.542969,8.445313,-0.054688,-0.048828,0.013672,-4.25,-13.875,-23.375,0.181274,-0.153198,-0.579224,0.779846,35.1749226,-76.8289587
14:32:29,1.545161,28,19.42886,1015.71,1.223,-20.45794,63044.547795016,-0.097656,4.464844,8.445313,0.03125,0.111328,-0.023438,-2.75,-11.875,-24.6875,0.181274,-0.141418,-0.57666,0.783997,35.1749226,-76.8289588
14:32:30,1.525806,27,19.40831,1015.712,1.218,-20.48103,63040.07922612089,0.054688,4.273438,8.449219,-0.011719,-0.027344,0.001953,-3.4375,-13.375,-25.625,0.18158,-0.140381,-0.579956,0.781616,35.1749225,-76.828959
14:32:31,1.541935,28,19.38747,1015.706,1.216,-20.43085,63035.71007938161,-0.023438,4.234375,8.410156,0.015625,-0.003906,-0.005859,-4.5,-12.875,-24.75,0.182556,-0.14093,-0.583801,0.778442,35.1749223,-76.8289592
14:32:32,1.545161,28,19.36407,1015.701,1.209,-20.38769,63030.76905189199,0.015625,4.390625,8.449219,-0.011719,-0.013672,0.005859,-3.25,-13.0625,-24.9375,0.186829,-0.140198,-0.585205,0.776489,35.1749222,-76.8289593
14:32:33,1.541935,28,19.3498,1015.715,1.237,-20.50311,63027.41086203636,-0.023438,4.082031,8.484375,-0.011719,-0.013672,0.005859,-3.25,-13.0625,-24.9375,0.186829,-0.140198,-0.585205,0.776489,35.1749222,-76.8289594
14:32:34,1.545161,28,19.34494,1015.709,1.232,-20.45092,63026.48504757336,0.054688,4.3125,8.683594,-0.048828,0.017578,0.058594,-3.25,-13.0625,-24.9375,0.186829,-0.140198,-0.585205,0.776489,35.1749223,-76.8289597
14:32:35,1.53871,28,19.33238,1015.708,1.235,-20.44389,63023.798867081365,0.667969,3.355469,8.910156,-0.048828,-0.009766,-0.056641,-7.25,-9.75,-25.5,0.117249,-0.132446,-0.555359,0.812622,35.1749223,-76.8289598
14:32:36,1.545161,28,19.31411,1015.699,1.251,-20.37062,63020.04416550113,0.972656,2.933594,9.023438,0.146484,0.173828,-0.123047,-8.25,-8,-25.9375,0.104919,-0.127747,-0.549927,0.818665,35.1749224,-76.8289598
14:32:37,1.525806,27,19.32439,1015.721,1.26,-20.5563,63021.81415244265,1.511719,2.433594,9.105469,0.033203,-0.017578,-0.005859,-10.125,-5.875,-25.8125,0.072876,-0.136902,-0.544495,0.82428,35.1749225,-76.8289598
14:32:38,1.545161,28,19.31183,1015.726,1.258,-20.59244,63019.00658505396,0.78125,3.203125,8.910156,-0.011719,-0.005859,0.015625,-10.125,-5.875,-25.8125,0.110291,-0.12793,-0.553223,0.815735,35.1749224,-76.8289599
14:32:39,1.541935,28,19.30669,1015.71,1.194,-20.46397,63018.22274745748,0.933594,3.164063,8.910156,-0.011719,-0.005859,0.015625,-7.3125,-9.75,-25.0625,0.110962,-0.135254,-0.551086,0.815918,35.1749225,-76.8289602
14:32:40,1.541935,28,19.28528,1015.717,1.151,-20.51616,63013.467728960655,0.933594,3.316406,8.796875,-0.011719,-0.005859,0.015625,-7.3125,-9.75,-25.0625,0.111084,-0.135559,-0.551147,0.815796,35.1749226,-76.8289603
14:32:41,1.545161,28,19.28328,1015.719,1.086,-20.53322,63012.996310794544,0.859375,3.507813,8.757813,0.007813,0.003906,0.001953,-7.3125,-9.75,-25.0625,0.111084,-0.135559,-0.551147,0.815796,35.1749226,-76.8289602
14:32:42,1.545161,28,19.26159,1015.715,1.064,-20.5001,63008.40350575052,0.859375,3.507813,8.757813,0,-0.015625,0.001953,-7.3125,-9.75,-25.0625,0.111084,-0.135559,-0.551147,0.815796,35.1749225,-76.8289602
14:32:43,1.53871,28,19.25558,1015.715,1.105,-20.49909,63007.10848011534,0.707031,3.929688,8.601563,0.005859,-0.003906,-0.007813,-7.5625,-11.875,-24.375,0.148376,-0.151672,-0.565002,0.797363,35.1749225,-76.8289603
14:32:44,1.529032,27,19.24388,1015.71,1.157,-20.45995,63004.68852271203,0.707031,3.890625,8.5625,0.005859,-0.013672,0.005859,-7.5625,-11.875,-24.375,0.148376,-0.151672,-0.565002,0.797363,35.1749222,-76.8289603
14:32:45,1.529032,27,19.24645,1015.713,1.182,-20.48504,63005.18161822445,-0.175781,4.542969,8.640625,0.183594,0.322266,-0.294922,-4.75,-11.3125,-24.9375,0.172058,-0.138428,-0.578125,0.785522,35.1749221,-76.8289603
14:32:46,1.541935,28,19.24503,1015.722,1.21,-20.56433,63004.69358558503,0.128906,3.507813,8.722656,0.039063,0.371094,-0.214844,-4.375,-12,-24.3125,0.173157,-0.13501,-0.573792,0.789001,35.1749221,-76.8289603
14:32:47,1.53871,28,19.23247,1015.719,1.256,-20.53222,63002.04786353659,-0.136719,4.042969,8.601563,0.021484,-0.076172,0.035156,-3.3125,-12.125,-25.25,0.171265,-0.125061,-0.581055,0.785706,35.1749221,-76.8289603
14:32:48,1.541935,28,19.21391,1015.718,1.262,-20.53121,62998.06881411071,0.285156,3.507813,8.523438,-0.025391,0.0625,-0.019531,-4.5,-10.6875,-24.5625,0.172424,-0.122986,-0.584534,0.783264,35.174922,-76.8289604
14:32:49,1.541935,28,19.21734,1015.721,1.246,-20.55229,62998.747226121275,0.054688,3.777344,8.71875,-0.054688,-0.09375,-0.039063,-3.25,-10.5625,-25.1875,0.15564,-0.127075,-0.596252,0.777222,35.1749219,-76.8289606
14:32:50,1.545161,28,19.21049,1015.725,1.299,-20.58641,62997.19029904168,0.207031,3.738281,8.722656,0.009766,-0.023438,0.009766,-5.625,-9.3125,-24.3125,0.151978,-0.131958,-0.598938,0.775085,35.1749218,-76.8289607
14:32:51,1.545161,28,19.19992,1015.721,1.314,-20.5563,62994.993598316345,0.128906,3.8125,8.761719,-0.005859,0.033203,-0.005859,-4.9375,-10.375,-24.8125,0.154175,-0.1297,-0.59906,0.774963,35.1749218,-76.8289607
14:32:52,1.545161,28,19.1945,1015.727,1.346,-20.60348,62993.70436045752,0.054688,3.699219,8.722656,-0.005859,0.033203,-0.005859,-5.125,-10.9375,-25.1875,0.154907,-0.128784,-0.599304,0.774719,35.1749217,-76.8289607
14:32:53,1.545161,28,19.21077,1015.728,1.361,-20.61251,62997.18995623523,0.167969,3.738281,8.722656,-0.005859,0.033203,-0.005859,-5.5,-9.3125,-24.75,0.154968,-0.128662,-0.599548,0.774597,35.1749216,-76.8289608
14:32:54,1.541935,28,19.18679,1015.726,1.378,-20.59645,62992.063251684966,-0.0625,4.042969,8.757813,0,-0.011719,-0.001953,-4.5625,-10.0625,-24.875,0.154663,-0.128479,-0.599976,0.774353,35.1749216,-76.8289609
14:32:55,1.541935,28,19.19221,1015.729,1.354,-20.62255,62993.170468232565,0.128906,3.699219,8.800781,0,0.003906,-0.001953,-6,-10.5,-25.375,0.154114,-0.128662,-0.599854,0.774536,35.1749217,-76.8289609
14:32:56,1.529032,27,19.18365,1015.727,1.387,-20.59846,62991.366428010326,0.128906,3.699219,8.71875,0,-0.001953,0,-5.75,-9.9375,-25.0625,0.154419,-0.128845,-0.599731,0.774536,35.1749217,-76.828961
14:32:57,1.545161,28,19.18336,1015.727,1.384,-20.60448,62991.3039394933,0.167969,3.699219,8.71875,-0.001953,0.001953,0,-4.5625,-10.0625,-24.875,0.154358,-0.128784,-0.599731,0.774536,35.1749218,-76.8289611
14:32:58,1.541935,28,19.18908,1015.726,1.414,-20.59444,62992.556695650215,0.167969,3.738281,8.722656,0,0,0,-5,-10.3125,-24.4375,0.154114,-0.128601,-0.599792,0.774536,35.1749218,-76.8289613
14:32:59,1.548387,28,19.1945,1015.727,1.485,-20.59946,62993.70436045752,0.128906,3.621094,8.679688,0,0,0,-5.3125,-10,-25.125,0.154053,-0.128601,-0.599792,0.774597,35.1749215,-76.8289613
14:33:00,1.551613,29,19.18394,1015.725,1.52,-20.58641,62991.46936389604,0.167969,3.777344,8.640625,0,0,0,-4.8125,-10.0625,-25.5625,0.153748,-0.128967,-0.599731,0.774658,35.1749213,-76.8289614
14:33:01,1.545161,28,19.18565,1015.733,1.561,-20.65165,62991.67604105306,0.167969,3.738281,8.761719,0,0,0,-6.0625,-9.25,-24.25,0.153809,-0.128662,-0.599792,0.774597,35.1749211,-76.8289615
14:33:02,1.541935,28,19.16795,1015.733,1.607,-20.65466,62987.86209408517,0.167969,3.660156,8.679688,0,0,0,-6.0625,-9.25,-24.25,0.153809,-0.128662,-0.599792,0.774597,35.174921,-76.8289616
14:33:03,1.53871,28,19.17709,1015.732,1.673,-20.64463,62989.85177902219,0.128906,3.621094,8.761719,-0.005859,0.005859,0.009766,-4.3125,-10.4375,-25.6875,0.153259,-0.12854,-0.599792,0.774719,35.1749209,-76.8289618
14:33:04,1.548387,28,19.18936,1015.739,1.686,-20.69782,62992.35411864188,0.128906,3.660156,8.679688,0,0,0,-5.9375,-10.5,-23.9375,0.153381,-0.128601,-0.599854,0.774658,35.1749209,-76.828962
14:33:05,1.545161,28,19.18365,1015.74,1.728,-20.70685,62991.103522685306,0.167969,3.699219,8.757813,0,0,0,-4.625,-10.0625,-24.5,0.15332,-0.128601,-0.599854,0.774658,35.174921,-76.8289621
14:33:06,1.548387,28,19.18307,1015.737,1.73,-20.68176,62991.039216156634,0.167969,3.777344,8.679688,0,0,0,-4.625,-10.0625,-24.5,0.15332,-0.128601,-0.599854,0.774658,35.1749211,-76.8289622
14:33:07,1.545161,28,19.19735,1015.734,1.734,-20.65667,62994.17690020772,0.128906,3.621094,8.679688,-0.001953,-0.011719,0,-5.0625,-10,-24.4375,0.15271,-0.128723,-0.599548,0.775024,35.1749211,-76.8289621
14:33:08,1.532258,28,19.19364,1015.735,1.76,-20.67273,62993.35725578778,0.167969,3.738281,8.679688,0,0.001953,0.001953,-5.375,-10,-24.75,0.153137,-0.129089,-0.599304,0.775085,35.174921,-76.8289621
14:33:09,1.545161,28,19.18908,1015.742,1.707,-20.72693,62992.233114044844,0.09375,3.738281,8.640625,-0.003906,-0.009766,0.003906,-4.5625,-9.125,-25.625,0.153137,-0.129089,-0.599304,0.775085,35.174921,-76.8289621
14:33:10,1.541935,28,19.17594,1015.72,1.689,-20.54426,62989.84665769916,0.167969,3.738281,8.722656,0.005859,-0.007813,0,-5.125,-9.375,-24.75,0.151672,-0.130005,-0.599365,0.775146,35.174921,-76.8289621
14:33:11,1.541935,28,19.15282,1015.693,1.729,-20.32245,62985.410797178585,-0.023438,3.777344,8.640625,0.007813,0.009766,-0.003906,-4.5625,-9.4375,-25.1875,0.160217,-0.12561,-0.60321,0.771179,35.174921,-76.828962
14:33:12,1.541935,28,19.16338,1015.714,1.768,-20.49307,62987.26158724849,-0.40625,4.082031,8.605469,0.007813,0.009766,-0.003906,-4,-9.1875,-24.3125,0.170593,-0.120117,-0.609436,0.764893,35.1749211,-76.8289619
14:33:13,1.551613,29,19.16338,1015.701,1.848,-20.38267,62987.524482353765,0.054688,3.777344,8.71875,0.009766,0.005859,0.001953,-5.8125,-10.25,-24.625,0.154053,-0.128479,-0.612183,0.764832,35.1749212,-76.8289618
14:33:14,1.545161,28,19.13769,1015.708,1.868,-20.44289,62981.847268487865,0.09375,3.851563,8.761719,-0.003906,0.005859,0.001953,-5.8125,-10.25,-24.625,0.154541,-0.127197,-0.611633,0.765381,35.1749213,-76.8289617
14:33:15,1.548387,28,19.13654,1015.71,1.864,-20.46397,62981.559026068586,0.128906,3.777344,8.761719,-0.003906,0.005859,0.001953,-6.1875,-8.875,-23.8125,0.153931,-0.12915,-0.611572,0.765259,35.1749214,-76.8289617
14:33:16,1.545161,28,19.13741,1015.704,1.953,-20.40876,62981.86781813647,0.285156,3.621094,8.761719,-0.005859,-0.097656,0.027344,-5.5,-9,-25,0.153931,-0.12915,-0.611572,0.765259,35.1749218,-76.8289614
14:33:17,1.541935,28,19.13854,1015.711,1.901,-20.46597,62981.96976279966,0.246094,3.660156,8.605469,0.001953,0.003906,0.001953,-5.5,-9,-25,0.153931,-0.12915,-0.611572,0.765259,35.1749222,-76.8289615
14:33:18,1.545161,28,19.14255,1015.709,1.782,-20.45393,62982.87427499461,0.246094,3.660156,8.605469,-0.03125,-0.046875,0.0625,-5.5,-9,-25,0.148315,-0.125305,-0.606628,0.770935,35.1749228,-76.8289621
14:33:19,1.525806,27,19.13483,1015.711,1.832,-20.46597,62981.170336630516,0.054688,2.972656,8.984375,-0.021484,-0.027344,0.076172,-5.5,-9,-25,0.148315,-0.125305,-0.606628,0.770935,35.174923,-76.8289622
14:33:20,1.525806,27,19.10686,1015.696,1.849,-20.34754,62975.44667921839,0.015625,2.664063,9.027344,-0.003906,-0.005859,-0.001953,-3.25,-9.625,-25.8125,0.143555,-0.108765,-0.593506,0.784424,35.1749231,-76.8289622
14:33:21,1.53871,28,19.0943,1015.705,1.817,-20.42181,62972.5582902773,-0.097656,3.316406,8.867188,-0.001953,-0.001953,0.003906,-4.25,-8.8125,-25.1875,0.143372,-0.1073,-0.594421,0.783997,35.174923,-76.8289623
14:33:22,1.541935,28,19.09743,1015.703,1.803,-20.40174,62973.27317651123,-0.023438,3.355469,8.871094,0.007813,-0.005859,0.003906,-4.75,-8.4375,-25.125,0.14325,-0.108032,-0.59436,0.783936,35.1749231,-76.8289624
14:33:23,1.548387,28,19.12399,1015.699,1.836,-20.37263,62979.07718737603,-0.023438,3.355469,8.832031,0.003906,-0.001953,-0.003906,-4.75,-8.1875,-25.5,0.143311,-0.108887,-0.594788,0.783447,35.1749233,-76.8289624
14:33:24,1.535484,28,19.12228,1015.708,1.856,-20.44188,62978.52673772446,0.054688,3.507813,8.871094,0.003906,-0.001953,-0.003906,-4.9375,-10.375,-24.75,0.139404,-0.114502,-0.59259,0.785034,35.1749234,-76.8289626
14:33:25,1.548387,28,19.13141,1015.709,1.88,-20.45594,62980.47384015826,-0.023438,3.851563,8.761719,0.035156,-0.042969,0.015625,-4.6875,-9.75,-24.4375,0.146057,-0.117859,-0.586792,0.787659,35.1749236,-76.8289628
14:33:26,1.545161,28,19.0786,1015.699,1.895,-20.37163,62969.29656915019,0.398438,3.507813,8.71875,0.035156,-0.042969,0.015625,-6.75,-8.8125,-24.6875,0.141235,-0.133057,-0.591675,0.782471,35.1749238,-76.828963
14:33:27,1.541935,28,19.06175,1015.698,1.921,-20.35758,62965.6859540766,0.398438,3.585938,8.832031,-0.007813,0.019531,0.007813,-6.75,-8.8125,-24.6875,0.141235,-0.133057,-0.591675,0.782471,35.174924,-76.828963
14:33:28,1.548387,28,19.05205,1015.712,1.943,-20.47802,62963.312790653385,0.09375,5.230469,7.875,0.007813,-0.013672,-0.015625,-4.75,-13.5,-23.4375,0.213562,-0.176025,-0.599854,0.750732,35.1749241,-76.828963
14:33:29,1.541935,28,19.07431,1015.712,1.934,-20.48002,62968.10934612834,0.09375,5.078125,7.917969,-0.003906,0.011719,-0.003906,-5.3125,-14.375,-23.6875,0.21582,-0.175537,-0.599792,0.750244,35.1749243,-76.828963
14:33:30,1.541935,28,19.09087,1015.713,1.983,-20.48805,62971.65745554682,-0.023438,5.191406,7.953125,-0.003906,0.011719,-0.003906,-3.75,-14.25,-23.6875,0.217041,-0.168213,-0.600403,0.751099,35.1749245,-76.8289632
14:33:31,1.545161,28,19.05347,1015.707,2.062,-20.43586,62963.71984562909,-0.40625,2.207031,9.101563,0.107422,-0.025391,-0.216797,-4.625,-3.75,-25.75,0.115906,-0.0672,-0.617737,0.774902,35.1749244,-76.828962
14:33:32,1.541935,28,19.00922,1015.705,2.042,-20.42181,62954.22532275891,-0.214844,4.042969,6.996094,0.027344,-0.1875,-0.417969,-1.5,-11.4375,-25.125,0.228027,-0.157349,-0.709656,0.647827,35.1749244,-76.828962
14:33:33,1.541935,28,19.03407,1015.71,2.062,-20.45995,62959.478911283266,-5.386719,4.464844,6.957031,-0.349609,0.234375,-0.044922,-1.5,-11.4375,-25.125,0.228027,-0.157349,-0.709656,0.647827,35.1749244,-76.8289622
14:33:34,1.541935,28,19.00751,1015.707,2.043,-20.43888,62953.81642947834,-5.386719,4.464844,6.957031,0.259766,0.265625,-0.076172,-1.5,-11.4375,-25.125,0.07196,-0.175903,-0.59613,0.780029,35.1749246,-76.8289623
14:33:35,1.545161,28,18.99524,1015.72,2.01,-20.54225,62950.90975975898,1.089844,4.003906,9.140625,0.152344,-0.199219,0.037109,-7.625,-10.9375,-24.5625,0.125854,-0.145752,-0.565796,0.801758,35.1749248,-76.8289622
14:33:36,1.545161,28,18.94528,1015.726,1.976,-20.59645,62940.02322895669,1.050781,3.851563,9.0625,0.054688,0.074219,0.011719,-6.6875,-10.125,-24,0.124695,-0.142578,-0.568848,0.800354,35.174925,-76.8289622
14:33:37,1.548387,28,18.95128,1015.719,1.997,-20.53523,62941.45754894369,0.550781,3.660156,8.335938,-0.023438,-0.005859,0.011719,-6.6875,-10.125,-24,0.124695,-0.142578,-0.568848,0.800354,35.174925,-76.828962
14:33:38,1.541935,28,18.94528,1015.729,2.044,-20.61452,62939.96260754177,0.820313,3.355469,8.527344,-0.089844,0.001953,0.041016,-7.3125,-10.0625,-24.875,0.138611,-0.147156,-0.570068,0.796326,35.174925,-76.8289619
14:33:39,1.541935,28,18.9233,1015.718,2.092,-20.52318,62935.448674784784,0.898438,3.203125,8.375,0.021484,0.052734,-0.001953,-7.625,-11.25,-24.5625,0.130188,-0.156189,-0.565613,0.799194,35.174925,-76.8289618
14:33:40,1.541935,28,18.90303,1015.719,2.068,-20.53623,62931.0607258735,0.476563,3.738281,8.484375,0.099609,0.123047,-0.072266,-5.8125,-11.8125,-25.25,0.146179,-0.146423,-0.565369,0.798462,35.174925,-76.8289618
14:33:41,1.535484,28,18.91045,1015.734,2.077,-20.6637,62932.35650281856,0.128906,3.851563,8.523438,0.074219,0.121094,-0.054688,-3.875,-10.8125,-25.625,0.15332,-0.134521,-0.567627,0.797668,35.1749251,-76.8289618
14:33:42,1.53871,28,18.90703,1015.737,2.091,-20.68979,62931.55895802085,0.707031,3.929688,6.152344,-0.171875,-0.068359,-0.080078,-8.8125,-11.75,-24.3125,0.140686,-0.161438,-0.55011,0.80719,35.1749252,-76.8289617
14:33:43,1.522581,27,18.91559,1015.733,2.056,-20.65266,62933.48426036657,0.820313,3.394531,8.523438,-0.195313,-0.947266,-0.144531,-5.3125,-10.5625,-24.625,0.13678,-0.131714,-0.548767,0.814148,35.1749255,-76.8289617
14:33:44,1.509677,26,18.90247,1015.726,2.007,-20.59043,62930.79862801678,0.820313,3.394531,8.523438,0.027344,-0.089844,-0.173828,-5.3125,-10.5625,-24.625,0.13678,-0.131714,-0.548767,0.814148,35.1749254,-76.8289617
14:33:45,1.551613,29,18.91188,1015.735,1.962,-20.67172,62932.64443049631,-0.710938,4.273438,8.183594,0.056641,-0.089844,-0.162109,-5.3125,-10.5625,-24.625,0.13678,-0.131714,-0.548767,0.814148,35.1749252,-76.8289617
14:33:46,1.535484,28,18.90874,1015.738,1.921,-20.69079,62931.907219236964,-0.671875,3.660156,8.0625,0.056641,-0.089844,-0.162109,0.125,-13.5625,-25.75,0.181946,-0.116272,-0.576477,0.788086,35.174925,-76.8289617
14:33:47,1.541935,28,18.89361,1015.737,1.866,-20.68277,62928.66725731015,0.167969,3.429688,8.988281,-0.359375,-0.183594,-0.087891,0.125,-13.5625,-25.75,0.181946,-0.116272,-0.576477,0.788086,35.1749248,-76.8289618
14:33:48,1.519355,27,18.88705,1015.729,1.895,-20.61753,62927.41535233573,0.246094,3.585938,8.640625,0.285156,-0.085938,-0.095703,-3.6875,-10.8125,-24.9375,0.156616,-0.126648,-0.566223,0.799255,35.1749247,-76.828962
14:33:49,1.541935,28,18.87476,1015.737,1.932,-20.68176,62924.605516744065,0.015625,3.929688,8.523438,0.013672,0.011719,0,-2.3125,-12.25,-24.5,0.171814,-0.127869,-0.567383,0.795105,35.1749246,-76.8289622
