Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
13:44:29,2.809677,95,25.61246,1015.504,3.402,-18.75055,64381.24091864812,9.453125,0.21875,-0.433594,-0.007813,-0.003906,0,-44.1875,-21.25,2.0625,-0.719482,-0.024292,-0.693909,0.014648,35.1757932,-76.828357
13:44:30,2.783871,93,25.61817,1015.515,3.426,-18.83889,64382.24396955317,9.453125,0.066406,-0.355469,0.009766,0,-0.001953,-43.875,-20.125,0.8125,-0.719788,-0.016724,-0.69397,0.007324,35.1757932,-76.8283569
13:44:31,2.764516,92,25.62075,1015.503,3.457,-18.74252,64383.04803060581,9.457031,0.105469,-0.507813,-0.003906,-0.001953,-0.003906,-44.1875,-20.875,2.5,-0.719971,-0.010315,-0.693909,0.000732,35.1757931,-76.8283566
13:44:33,2.764516,92,25.63103,1015.494,3.557,-18.67024,64385.44937697473,9.492188,0.257813,-0.394531,0.021484,-0.001953,-0.001953,-43.125,-20.125,2.5,0.719849,0.008484,0.694092,0.001099,35.1757931,-76.8283558
13:44:34,2.790323,94,25.63017,1015.539,3.558,-19.04367,64384.33369036108,9.417969,0.140625,-0.277344,0.003906,0.003906,-0.003906,-44.1875,-20.875,2.9375,-0.719788,-0.009766,-0.694092,0.000549,35.175793,-76.8283557
13:44:35,2.770968,93,25.64672,1015.508,3.592,-18.78267,64388.54100692452,9.457031,0.105469,-0.242188,-0.017578,0,-0.005859,-43.1875,-19.8125,2.125,-0.719727,-0.01001,-0.694153,0.001038,35.175793,-76.8283553
13:44:36,2.822581,95,25.63046,1015.445,3.629,-18.25866,64386.33966313834,9.453125,0.21875,-0.394531,-0.017578,0,-0.005859,-43.1875,-19.8125,2.125,-0.71991,-0.010132,-0.69397,0.000793,35.1757929,-76.828355
13:44:37,2.812903,95,25.64273,1015.534,3.63,-18.99548,64387.14362842743,9.453125,0.179688,-0.355469,-0.005859,-0.003906,-0.003906,-44.25,-20.125,0.375,0.71991,0.00769,0.69397,0.001648,35.1757928,-76.8283547
13:44:38,2.806452,95,25.63788,1015.535,3.637,-19.01054,64386.07782227852,9.457031,0.179688,-0.394531,0.005859,0.001953,-0.005859,-43.25,-20.125,-0.4375,0.719971,0.002075,0.69397,0.006836,35.1757927,-76.8283544
13:44:40,2.793548,94,25.65015,1015.529,3.649,-18.96135,64388.84595028172,9.453125,0.105469,-0.316406,-0.011719,0,0.001953,-42.5625,-21.3125,-0.8125,0.719849,-0.014893,0.693542,0.023743,35.1757926,-76.828354
