Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
16:28:41,2.706452,89,20.79399,1016.172,-0.227,-24.2953,63329.31196281018,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758213,-76.8283488
16:28:42,2.725806,90,20.79685,1016.174,-0.207,-24.31637,63329.88749161435,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758214,-76.8283489
16:28:43,2.751613,92,20.79171,1016.173,-0.174,-24.30533,63328.800419676125,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758213,-76.8283488
16:28:44,2.719355,90,20.79314,1016.175,-0.135,-24.32439,63329.06785992108,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758211,-76.8283487
16:28:45,2.674194,88,20.78942,1016.175,-0.138,-24.32138,63328.26639834439,0,0,0,0,0,0,0,0,0,0,0,0,1,35.175821,-76.8283488
16:28:46,2.690323,88,20.79115,1016.175,-0.158,-24.3264,63328.639121066895,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758209,-76.8283489
16:28:47,2.687097,88,20.79143,1016.174,-0.149,-24.31536,63328.719770340234,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758208,-76.8283487
16:28:48,2.66129,87,20.78229,1016.169,-0.145,-24.27122,63326.85220547164,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758208,-76.8283487
16:28:49,2.658065,87,20.78886,1016.174,-0.121,-24.31336,63328.16607224531,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758207,-76.8283486
16:28:50,2.667742,87,20.78686,1016.174,-0.089,-24.31536,63327.73517878623,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758205,-76.8283486
16:28:51,2.648387,86,20.78629,1016.172,-0.076,-24.2963,63327.653021927894,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758203,-76.8283485
16:28:52,2.680645,88,20.78143,1016.172,-0.044,-24.30032,63326.605950150246,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758204,-76.8283484
16:28:53,2.664516,87,20.7723,1016.166,-0.047,-24.24814,63324.760858346825,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758205,-76.8283484
16:28:54,2.687097,88,20.77344,1016.17,-0.067,-24.28627,63324.925175772,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758206,-76.8283484
16:28:55,2.706452,89,20.77515,1016.172,-0.075,-24.30232,63325.25294382027,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758206,-76.8283486
16:28:56,2.670968,87,20.77402,1016.174,-0.086,-24.31236,63324.968842778915,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758204,-76.8283486
16:28:57,2.687097,88,20.77486,1016.173,-0.083,-24.30935,63325.170141118266,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758203,-76.8283486
16:28:58,2.677419,88,20.77573,1016.175,-0.075,-24.32841,63325.31693356355,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758202,-76.8283485
16:28:59,2.658065,87,20.78172,1016.171,-0.098,-24.29329,63326.688753350376,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758202,-76.8283488
16:29:00,2.729032,91,20.77972,1016.173,-0.119,-24.30533,63326.21721255987,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758203,-76.828349
16:29:01,2.63871,86,20.76801,1016.169,-0.148,-24.27022,63323.775621236906,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1758204,-76.8283491
