Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
13:48:11,2.787097,94,26.47745,1015.483,1.849,-18.57487,64568.075684652154,9.535156,0.027344,-0.890625,-0.082031,-0.007813,0.003906,-43.5625,-20.5625,2.75,-0.720032,-0.032959,-0.692688,0.025208,35.1757983,-76.8283494
13:48:15,2.819355,95,26.51569,1015.512,1.843,-18.81981,64575.714838389744,9.296875,0.449219,-0.125,0.095703,0.009766,0.003906,-43.5625,-19.0625,4,-0.720093,-0.034729,-0.692383,0.029236,35.1757987,-76.8283497
13:48:16,2.76129,92,26.55424,1015.495,1.865,-18.67426,64584.37463753524,9.457031,-0.011719,-0.433594,0.013672,0.003906,0.007813,-43.1875,-19.8125,2.75,-0.720581,-0.028687,-0.692322,0.024048,35.1757988,-76.8283497
13:48:18,2.745161,91,26.55795,1015.479,1.845,-18.54175,64585.50595318726,9.457031,-0.050781,-0.316406,0.009766,0.003906,0.001953,-43.875,-20.5625,3.625,-0.72052,-0.026367,-0.692627,0.021545,35.175799,-76.8283499
13:48:20,2.777419,93,26.55938,1015.501,1.812,-18.72646,64585.3578383839,9.457031,-0.085938,-0.355469,0.039063,0,-0.001953,-42.4375,-19.8125,4,-0.720337,-0.029419,-0.692505,0.02533,35.1757993,-76.82835
13:48:23,2.758065,92,26.56052,1015.492,1.677,-18.64615,64585.790156892814,9.496094,0.027344,-0.355469,0.023438,-0.001953,-0.001953,-43.5625,-20.1875,2.75,0.720947,-0.009705,0.69281,0.014954,35.1758006,-76.8283496
13:48:24,2.754839,92,26.58736,1015.508,1.69,-18.78267,64591.24215174549,9.453125,0.140625,-0.355469,0,-0.001953,0,-42.125,-20.1875,4.4375,0.720947,-0.007874,0.69281,0.013489,35.1758006,-76.8283497
13:48:29,2.816129,95,26.59106,1015.496,1.67,-18.6863,64592.28837374119,9.492188,0.027344,-0.394531,0.041016,0,0.001953,-43.5625,-21.3125,1.4375,0.720642,-0.001587,0.693237,0.008972,35.1758009,-76.8283502
13:48:31,2.764516,92,26.63074,1015.488,1.658,-18.62005,64601.005117228175,9.457031,0.257813,-0.355469,-0.007813,0.001953,-0.001953,-43.5625,-20.1875,1.8125,0.720276,-0.002991,0.693542,0.010925,35.1758009,-76.8283505
13:48:33,2.764516,92,26.61619,1015.518,1.652,-18.868,64597.24737883738,9.492188,0.179688,-0.316406,-0.005859,0.003906,0.003906,-44.25,-20.1875,3.125,0.720703,0.002258,0.693237,0.006165,35.1758008,-76.8283507
13:48:34,2.735484,91,26.62103,1015.478,1.638,-18.53071,64599.12010962491,9.492188,0.335938,-0.164063,-0.017578,0.003906,-0.009766,-43.25,-21.3125,0.625,0.720337,0.000122,0.693604,0.00769,35.1758007,-76.8283508
13:48:35,2.712903,90,26.63874,1015.498,1.655,-18.69534,64602.52161995781,9.417969,0.179688,-0.625,-0.013672,0.013672,-0.001953,-44,-19.8125,-0.25,0.720154,-0.013916,0.693298,0.022461,35.1758006,-76.8283509
13:48:36,2.777419,93,26.64787,1015.476,1.664,-18.51665,64604.94548420832,9.492188,0.257813,-0.203125,-0.019531,0.009766,0.001953,-44,-19.8125,-0.25,0.720154,-0.013916,0.693298,0.022461,35.1758006,-76.828351
13:48:42,2.764516,92,26.63845,1015.516,1.699,-18.84993,64602.08572203802,9.457031,0.410156,-0.472656,0.091797,0.013672,0.003906,-44.25,-20.5625,4,-0.71991,-0.043762,-0.691589,0.038757,35.1758005,-76.8283519
13:48:48,2.758065,92,26.67185,1015.504,1.81,-18.74553,64609.532126374856,9.457031,-0.546875,-0.394531,0.082031,0.017578,-0.005859,-43.875,-19.4375,4.8125,-0.717224,-0.054077,-0.692688,0.053223,35.1758003,-76.8283525
13:48:49,2.754839,92,26.71011,1015.494,1.843,-18.66221,64617.98439003665,9.457031,-0.242188,-0.316406,0.042969,0.005859,0.005859,-43.5625,-18.6875,3.5625,-0.717529,-0.049561,-0.693115,0.047424,35.1758003,-76.8283527
13:48:53,2.770968,93,26.70696,1015.493,1.908,-18.65619,64617.326334454236,9.417969,-0.011719,-0.242188,-0.005859,0.003906,0.005859,-43.875,-19.8125,5.25,-0.718689,-0.048462,-0.692322,0.043396,35.1758003,-76.8283533
13:48:54,2.764516,92,26.71924,1015.478,1.905,-18.53472,64620.283861125405,9.453125,0.335938,-0.433594,0.089844,0.013672,-0.003906,-44.1875,-19.4375,6.0625,-0.718079,-0.056274,-0.691772,0.051147,35.1758003,-76.8283534
13:48:56,2.787097,94,26.72353,1015.49,1.934,-18.63009,64620.959320231865,9.457031,0.21875,-0.316406,-0.050781,0.003906,0,-44.25,-19.8125,2.25,-0.717957,-0.057678,-0.691833,0.05127,35.1758003,-76.8283534
13:48:57,2.73871,91,26.73895,1015.492,1.951,-18.64916,64624.24073426225,9.414063,-0.085938,-0.277344,-0.021484,0.005859,-0.001953,-42.5625,-21.375,0.1875,-0.718811,-0.051575,-0.691772,0.04541,35.1758003,-76.8283535
13:49:03,2.803226,94,26.74008,1015.49,2.049,-18.6321,64624.52574664085,9.496094,0.105469,-0.433594,-0.007813,0,-0.003906,-42.875,-19.8125,1.875,-0.721191,-0.007263,-0.692749,0.00116,35.1758002,-76.8283537
13:49:08,2.764516,92,26.76549,1015.487,2.274,-18.60499,64630.063712126794,9.300781,-0.164063,-0.625,0.210938,0.025391,0.001953,-43.1875,-19.0625,4.375,-0.718262,-0.055603,-0.691528,0.053223,35.1758002,-76.8283538
13:49:13,2.796774,94,26.79004,1015.478,2.458,-18.53673,64635.540898150495,9.414063,0.21875,-0.277344,0.03125,0.003906,0.001953,-43.8125,-19.0625,7.8125,-0.716248,-0.072388,-0.690491,0.070435,35.1758008,-76.8283533
13:49:14,2.758065,92,26.80659,1015.491,2.483,-18.63912,64638.837498682224,9.453125,-0.011719,-0.355469,-0.029297,-0.015625,0.001953,-43.8125,-19.0625,7.8125,-0.716492,-0.072266,-0.690247,0.070435,35.1758008,-76.8283531
13:49:21,2.764516,92,26.81402,1015.476,2.633,-18.51264,64640.749980391716,9.453125,-0.242188,-0.242188,-0.005859,0.015625,0.007813,-42.5625,-19.0625,1.875,-0.719177,-0.056763,-0.69043,0.053528,35.1758015,-76.8283523
13:49:24,2.780645,93,26.84485,1015.472,2.665,-18.48654,64647.47673078822,9.453125,0.105469,-0.316406,-0.015625,-0.001953,-0.001953,-43.5,-19.8125,4.375,-0.717712,-0.064026,-0.690735,0.060791,35.1758014,-76.828352
13:49:27,2.732258,91,26.84942,1015.503,2.704,-18.74352,64647.817990930795,9.492188,-0.203125,-0.164063,-0.011719,0.001953,-0.001953,-43.125,-20.1875,5.625,-0.716675,-0.063782,-0.691772,0.061157,35.1758013,-76.8283518
13:49:32,2.748387,92,26.86883,1015.412,2.706,-17.98459,64653.89004191265,9.453125,0.027344,-0.242188,-0.017578,-0.005859,0,-42.8125,-19.4375,4.8125,-0.717041,-0.050049,-0.693604,0.047791,35.1758016,-76.828352
13:49:35,2.751613,92,26.88367,1015.483,2.669,-18.57688,64655.613871505935,9.492188,-0.085938,-0.394531,-0.021484,-0.003906,-0.001953,-43.5,-18.6875,5.625,-0.718262,-0.036011,-0.694092,0.031982,35.175802,-76.8283521
13:49:36,2.754839,92,26.88795,1015.482,2.663,-18.56684,64656.55695065514,9.457031,0.140625,-0.394531,-0.007813,0.005859,-0.003906,-44.625,-19.8125,3.0625,-0.718079,-0.036743,-0.694214,0.032104,35.1758021,-76.8283521
13:49:37,2.751613,92,26.89138,1015.491,2.669,-18.64213,64657.109232707175,9.457031,0.105469,-0.242188,-0.007813,0,0.005859,-44.1875,-20.5625,6.4375,-0.717773,-0.04126,-0.694092,0.036194,35.1758021,-76.8283522
13:49:38,2.796774,94,26.88881,1015.5,2.673,-18.71441,64656.36855235295,9.453125,0.140625,-0.546875,0.003906,-0.003906,-0.001953,-44.1875,-20.9375,5.25,-0.717529,-0.045593,-0.693848,0.040283,35.1758021,-76.8283522
13:49:39,2.809677,95,26.8851,1015.463,2.673,-18.40924,64656.337280811946,9.417969,-0.125,-0.316406,-0.003906,0.001953,-0.001953,-43.5,-20.1875,5.25,-0.716736,-0.055481,-0.693298,0.050903,35.1758021,-76.8283522
13:49:40,2.806452,95,26.88853,1015.451,2.666,-18.30584,64657.32559058776,9.496094,-0.011719,-0.242188,0.027344,0.005859,0.005859,-43.1875,-19.4375,4.8125,-0.71637,-0.060059,-0.692932,0.055725,35.175802,-76.8283522
13:49:42,2.758065,92,26.88082,1015.442,2.633,-18.23356,64655.850977307586,9.457031,0.140625,-0.203125,0.007813,0.007813,0.003906,-43.5,-20.1875,6,-0.715759,-0.065918,-0.692505,0.06134,35.175802,-76.8283522
13:49:43,2.803226,94,26.89851,1015.445,2.6,-18.25564,64659.60083292784,9.453125,-0.011719,-0.355469,0,0.003906,0.005859,-43.8125,-19.0625,6.0625,-0.715271,-0.069824,-0.692322,0.064941,35.1758019,-76.8283523
13:49:45,2.751613,92,26.8988,1015.438,2.546,-18.20043,64659.80867735248,9.457031,0.105469,-0.203125,-0.009766,-0.001953,-0.001953,-44.625,-18.6875,3.9375,-0.716125,-0.061096,-0.692993,0.05658,35.175802,-76.8283522
13:49:46,2.8,94,26.91307,1015.45,2.524,-18.30082,64662.63464571813,9.453125,-0.011719,-0.316406,0.003906,0,-0.001953,-43.1875,-17.625,3.9375,-0.716553,-0.056213,-0.693298,0.05188,35.175802,-76.8283523
13:49:47,2.76129,92,26.90194,1015.482,2.509,-18.57086,64659.57172005928,9.417969,0.105469,-0.242188,0.015625,0,0.003906,-43.5,-19.0625,4.375,-0.717041,-0.05127,-0.693604,0.046448,35.175802,-76.8283523
13:49:48,2.725806,90,26.89938,1015.465,2.484,-18.4253,64659.37303479691,9.453125,0.027344,-0.394531,-0.007813,-0.003906,-0.001953,-44.25,-19.4375,4.75,-0.717285,-0.049744,-0.693604,0.044678,35.1758021,-76.8283523
13:49:49,2.741935,91,26.9028,1015.468,2.479,-18.44638,64660.0477383711,9.496094,-0.011719,-0.277344,0.011719,0,0.005859,-42.875,-19.4375,5.1875,-0.717163,-0.050232,-0.693604,0.045471,35.1758021,-76.8283523
13:49:50,2.751613,92,26.89709,1015.462,2.478,-18.39719,64658.94184047967,9.496094,0.066406,-0.277344,-0.013672,-0.001953,-0.001953,-42.875,-19.4375,4.8125,-0.717163,-0.050598,-0.693542,0.045532,35.1758021,-76.8283523
13:49:51,2.790323,94,26.89195,1015.492,2.466,-18.65017,64657.21130164176,9.417969,-0.011719,-0.277344,0.013672,0.001953,0,-42.875,-19.4375,4.8125,-0.717102,-0.050781,-0.693665,0.045654,35.175802,-76.8283523
13:49:53,2.73871,91,26.89366,1015.48,2.457,-18.54877,64657.82895080932,9.457031,0.140625,-0.277344,0.005859,-0.001953,-0.001953,-43.5625,-18.6875,4.375,-0.717285,-0.048645,-0.693787,0.042969,35.1758021,-76.8283524
13:49:54,2.790323,94,26.9068,1015.494,2.446,-18.67024,64660.36985887968,9.453125,0.105469,-0.316406,0.001953,0.001953,-0.001953,-43.1875,-17.625,4.8125,-0.717224,-0.048462,-0.693848,0.042908,35.175802,-76.8283524
13:49:55,2.732258,91,26.91964,1015.492,2.431,-18.64715,64663.17832785573,9.417969,0.027344,-0.355469,-0.005859,0.003906,-0.001953,-43.1875,-19.0625,3.125,-0.717224,-0.048523,-0.693848,0.042908,35.1758019,-76.8283525
13:49:57,2.748387,92,26.90565,1015.497,2.413,-18.69032,64660.05975060549,9.496094,0.105469,-0.394531,0,0,0,-43.1875,-19.0625,3.9375,-0.717834,-0.041199,-0.694092,0.035583,35.1758018,-76.8283524
13:49:58,2.719355,90,26.91708,1015.491,2.402,-18.64515,64662.64742782973,9.414063,0.027344,-0.203125,-0.001953,0,0.003906,-43.875,-19.0625,3.9375,-0.718018,-0.038879,-0.694153,0.033447,35.1758018,-76.8283524
13:49:59,2.745161,91,26.91536,1015.493,2.387,-18.65518,64662.23524971871,9.457031,-0.011719,-0.433594,0.005859,0,0.001953,-43.875,-19.0625,3.9375,-0.717957,-0.039063,-0.694153,0.033752,35.1758017,-76.8283524
13:50:02,2.774194,93,26.91222,1015.479,2.327,-18.54175,64661.84929741298,9.417969,0.105469,-0.277344,0.013672,0,0.003906,-44.1875,-18.3125,6.5,-0.71698,-0.054504,-0.693298,0.048462,35.1758015,-76.8283523
13:50:03,2.767742,93,26.93506,1015.48,2.294,-18.55379,64666.75043283152,9.457031,-0.011719,-0.242188,0.013672,0.001953,-0.003906,-43.875,-18.6875,5.625,-0.716309,-0.062134,-0.692749,0.056274,35.1758014,-76.8283523
13:50:04,2.764516,92,26.92963,1015.462,2.276,-18.40221,64665.95407968348,9.417969,0.140625,-0.394531,-0.011719,-0.001953,-0.005859,-42.8125,-19.4375,6.0625,-0.715881,-0.066833,-0.692383,0.060303,35.1758013,-76.8283523
13:50:05,2.754839,92,26.9362,1015.476,2.256,-18.51766,64667.07916091344,9.414063,0.066406,-0.316406,-0.001953,0,0.001953,-42.875,-19.4375,4.375,-0.715576,-0.06958,-0.6922,0.063477,35.1758012,-76.8283523
13:50:06,2.745161,91,26.94562,1015.472,2.246,-18.48152,64669.192191004164,9.414063,0.027344,-0.433594,-0.001953,0.003906,-0.003906,-43.25,-19.0625,2.625,-0.715698,-0.068115,-0.692383,0.061707,35.175801,-76.8283524
13:50:07,2.754839,92,26.93991,1015.504,2.213,-18.74854,64667.29719980695,9.414063,-0.050781,-0.242188,0,0,0,-43.125,-19.8125,4.8125,-0.716003,-0.063782,-0.692749,0.057495,35.1758009,-76.8283525
13:50:08,2.706452,89,26.93848,1015.485,2.168,-18.59295,64667.383594478175,9.417969,0.027344,-0.355469,0,0,0,-42.1875,-18.6875,4.8125,-0.716553,-0.058289,-0.693115,0.052185,35.1758008,-76.8283526
13:50:09,2.751613,92,26.94219,1015.514,2.127,-18.83186,64667.58086720558,9.375,0.066406,-0.355469,0.007813,0.001953,0,-43.875,-19.0625,4.3125,-0.717041,-0.051208,-0.693665,0.045349,35.1758008,-76.8283526
13:50:10,2.741935,91,26.94276,1015.509,2.09,-18.78769,64667.80752616146,9.453125,0.027344,-0.164063,-0.007813,-0.001953,-0.001953,-43.5,-19.4375,6,-0.717346,-0.044861,-0.694153,0.039001,35.1758008,-76.8283527
13:50:14,2.803226,94,26.93534,1015.52,2.004,-18.88406,64665.980154314464,9.414063,-0.085938,-0.433594,0.019531,0.001953,0.003906,-43.125,-20.5625,6.0625,-0.716125,-0.065063,-0.692505,0.058594,35.1758007,-76.8283527
