Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
14:22:52,1.558064,29,26.27647,1015.56,1.551,-19.2103,64523.17020760588,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749295,-76.8289496
14:22:53,1.519355,27,26.27705,1015.554,1.531,-19.16312,64523.419502276876,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749298,-76.8289495
14:22:54,1.532258,28,26.30445,1015.544,1.506,-19.08282,64529.53112350193,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749301,-76.8289497
14:22:55,1.532258,28,26.39665,1015.546,1.478,-19.09587,64549.3578756209,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749307,-76.8289499
14:22:56,1.551613,29,26.45889,1015.55,1.465,-19.132,64562.68705850491,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749315,-76.82895
14:22:57,1.525806,27,26.38553,1015.538,1.414,-19.02861,64547.12743583304,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749317,-76.8289501
14:22:58,1.535484,28,26.28104,1015.563,1.342,-19.23539,64524.09283727753,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749319,-76.82895
14:22:59,1.525806,27,26.34357,1015.541,1.3,-19.05672,64538.02327461311,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749324,-76.8289499
14:23:00,1.529032,27,26.40693,1015.559,1.269,-19.20729,64551.30365593498,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749328,-76.8289498
14:23:01,1.541935,28,26.28333,1015.547,1.163,-19.10992,64524.917810625826,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749328,-76.8289498
14:23:02,1.554839,29,26.26191,1015.544,1.09,-19.0778,64520.364165876184,0,0,0,0,0,0,0,0,0,0,0,0,1,35.174933,-76.8289497
14:23:03,1.551613,29,26.25421,1015.537,0.987,-19.01958,64518.84991168499,0,0,0,0,0,0,0,0,0,0,0,0,1,35.174933,-76.8289497
14:23:04,1.548387,28,26.31759,1015.535,0.968,-19.00954,64532.549161599854,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749332,-76.8289498
14:23:05,1.551613,29,26.43034,1015.535,0.918,-19.01054,64556.84576383975,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749333,-76.8289499
14:23:06,1.551613,29,26.44348,1015.535,0.872,-19.01054,64559.677314646244,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749335,-76.8289497
14:23:07,1.545161,28,26.44062,1015.544,0.923,-19.08382,64558.87443849722,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749335,-76.8289495
14:23:08,1.545161,28,26.40522,1015.547,0.889,-19.11092,64551.18389874614,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1749334,-76.8289495
