Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
15:09:33,1.525806,27,21.02694,1015.82,3.994,-21.37326,63386.66166138681,9.367188,0.644531,2.726563,0,0,0,-35.9375,-23.375,-8.125,0.602356,0.036682,0.797424,0.001404,35.1749447,-76.8289575
15:09:34,1.525806,27,20.99554,1015.813,4.078,-21.31906,63380.03829331729,9.371094,0.566406,2.652344,0,0,0,-36.25,-24.1875,-8.125,0.602356,0.037354,0.797363,0.00061,35.1749447,-76.8289574
15:09:35,1.512903,26,20.98355,1015.806,4.152,-21.26085,63377.59721102011,9.402344,0.566406,2.691406,0,0,0,-36.625,-24.1875,-8.875,0.602356,0.037292,0.797363,0.000671,35.1749446,-76.8289573
15:09:36,1.516129,27,20.951,1015.824,4.215,-21.40738,63370.217403020055,9.367188,0.644531,2.652344,0,0,0,-36.25,-24.5625,-8.875,0.602356,0.037109,0.797363,0.000732,35.1749446,-76.8289572
15:09:37,1.519355,27,20.91475,1015.814,4.352,-21.32207,63362.60999368361,9.328125,2.558594,1.3125,0,0,0,-37,-24.5625,-9.3125,-0.60144,-0.045227,-0.797485,0.015686,35.1749442,-76.8289572
15:09:38,1.516129,27,20.8765,1015.814,4.47,-21.32709,63354.36820396805,9.097656,-0.316406,2.882813,0.455078,0.003906,0.015625,-35.5625,-18.75,-14.875,0.584473,-0.076355,0.802307,0.094055,35.174944,-76.8289572
