Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
15:04:54,1.516129,27,23.00211,1015.805,2.042,-21.24781,63812.561220470285,4.691406,5.046875,6.871094,0.003906,-0.015625,0,-16.0625,0.9375,-30.0625,0.295288,-0.232361,0.086182,0.922729,35.1749368,-76.8289617
15:04:55,1.522581,27,22.93417,1015.806,1.929,-21.25483,63797.90155464824,4.539063,4.703125,7.253906,0.003906,-0.015625,0,-16.375,0.9375,-30.0625,0.29425,-0.229431,0.088623,0.923523,35.1749366,-76.828962
15:04:56,1.522581,27,22.9062,1015.804,1.817,-21.24279,63791.91575636479,4.652344,4.894531,6.980469,0.007813,-0.007813,0.005859,-15.9375,-0.9375,-29.3125,0.298279,-0.230225,0.087463,0.92218,35.1749366,-76.8289623
15:04:57,1.503226,26,22.85453,1015.808,1.729,-21.2739,63780.700398893074,4.195313,5.316406,7.054688,0.007813,-0.007813,0.005859,-15.9375,-0.9375,-29.3125,0.298279,-0.230225,0.087463,0.92218,35.1749366,-76.8289626
15:04:58,1.512903,26,22.78373,1015.804,1.639,-21.24078,63765.526861544546,4.195313,5.316406,7.054688,-0.005859,0.009766,-0.001953,-14.375,-3.5625,-30.625,0.323425,-0.208923,0.078064,0.919617,35.1749366,-76.828963
15:04:59,1.506452,26,22.73577,1015.807,1.524,-21.26487,63755.131406679335,4.230469,5.429688,6.871094,-0.013672,0,0.013672,-14.375,-3.5625,-30.625,0.323425,-0.208923,0.078064,0.919617,35.1749367,-76.8289634
15:05:00,1.519355,27,22.68525,1015.803,1.439,-21.23376,63744.327611686655,4.230469,5.429688,6.871094,0.001953,0.001953,0,-15.1875,-1.625,-30.1875,0.323425,-0.208923,0.078064,0.919617,35.1749367,-76.8289638
15:05:01,1.516129,27,22.63186,1015.801,1.332,-21.21971,63732.864461699326,4.195313,5.777344,6.632813,0.039063,-0.007813,0.005859,-14,-4.25,-31,0.335999,-0.203613,0.071655,0.916809,35.174937,-76.8289642
15:05:02,1.512903,26,22.59132,1015.804,1.246,-21.24078,63724.06783278351,4.195313,5.660156,6.75,-0.001953,0,0.001953,-13.6875,-4.25,-30.625,0.332275,-0.203918,0.073059,0.917969,35.1749372,-76.8289647
15:05:03,1.519355,27,22.53109,1015.804,1.18,-21.23878,63711.08993505326,4.117188,5.660156,6.832031,0.001953,-0.009766,0.003906,-14.75,-3.8125,-29.8125,0.329529,-0.203552,0.074219,0.918945,35.1749373,-76.8289652
15:05:04,1.519355,27,22.48598,1015.802,1.123,-21.22874,63701.410879324394,4.15625,5.585938,6.832031,-0.007813,0.001953,-0.001953,-14.4375,-2.8125,-30.5625,0.329468,-0.203308,0.073669,0.919067,35.1749374,-76.8289657
15:05:05,1.522581,27,22.42632,1015.8,1.07,-21.20566,63688.59668495265,4.15625,5.738281,6.871094,-0.007813,0.001953,-0.001953,-14.4375,-2.8125,-30.5625,0.329468,-0.203308,0.073669,0.919067,35.1749372,-76.828966
15:05:06,1.525806,27,22.38121,1015.804,1.013,-21.24078,63678.79494398885,4.003906,5.585938,6.828125,-0.119141,0.027344,0.095703,-14.4375,-2.8125,-30.5625,0.329468,-0.203308,0.073669,0.919067,35.1749372,-76.8289663
15:05:07,1.516129,27,22.31613,1015.803,0.957,-21.23175,63664.79244402822,4.691406,5.851563,6.75,-0.009766,0.015625,-0.021484,-13.9375,-5.375,-30.25,0.343628,-0.210999,0.105164,0.909058,35.1749371,-76.8289666
15:05:08,1.522581,27,22.27245,1015.805,0.92,-21.24781,63655.339739184434,4.269531,5.816406,6.867188,-0.058594,0.025391,0.001953,-13.9375,-5.375,-30.25,0.343628,-0.210999,0.105164,0.909058,35.1749371,-76.8289669
15:05:09,1.516129,27,22.2282,1015.803,0.939,-21.23376,63645.84595699906,4.230469,5.125,6.675781,0.015625,0.027344,-0.023438,-13.9375,-5.375,-30.25,0.343628,-0.210999,0.105164,0.909058,35.1749372,-76.828967
15:05:10,1.512903,26,22.17939,1015.801,0.917,-21.21569,63635.36960794803,4.269531,5.46875,6.941406,-0.009766,-0.001953,-0.003906,-14.0625,-3.1875,-30.1875,0.32843,-0.204102,0.099487,0.916809,35.1749375,-76.8289674
15:05:11,1.516129,27,22.13,1015.799,0.903,-21.20465,63624.768271342,4.308594,5.394531,6.871094,-0.001953,0.007813,-0.005859,-14.0625,-2.4375,-30.1875,0.323425,-0.203979,0.099487,0.91864,35.1749375,-76.8289678
15:05:12,1.506452,26,22.0986,1015.801,0.857,-21.21569,63617.96158258818,4.308594,5.394531,6.941406,0,0,0,-14.75,-2.75,-28.9375,0.323242,-0.204163,0.100037,0.918579,35.1749375,-76.8289683
15:05:13,1.512903,26,22.0535,1015.803,0.925,-21.23275,63608.20293091016,4.230469,5.316406,6.980469,0,0,0,-14.75,-2.75,-28.9375,0.322815,-0.204285,0.100159,0.918701,35.1749369,-76.8289682
15:05:14,1.516129,27,22.01039,1015.8,0.876,-21.20566,63598.97516852276,4.230469,5.316406,6.980469,-0.007813,-0.011719,0.011719,-14.375,-3.5625,-31,0.322815,-0.204285,0.100159,0.918701,35.1749369,-76.8289689
15:05:15,1.516129,27,21.96386,1015.809,0.817,-21.28394,63588.76550158453,4.347656,5.355469,6.898438,-0.001953,-0.011719,0.007813,-14.375,-3.5625,-31,0.322815,-0.204285,0.100159,0.918701,35.1749367,-76.8289694
15:05:16,1.519355,27,21.91961,1015.807,0.733,-21.26989,63579.27168875888,4.308594,5.277344,6.980469,0,-0.007813,0,-14.5,-2.125,-32.5,0.317566,-0.204834,0.100281,0.92041,35.1749369,-76.8289697
15:05:17,1.519355,27,21.88193,1015.806,0.646,-21.25684,63571.173108031646,4.269531,5.316406,7.019531,-0.001953,0.001953,0.001953,-14.5,-1.6875,-30.9375,0.315308,-0.205444,0.100342,0.921021,35.1749369,-76.8289701
15:05:18,1.512903,26,21.84225,1015.809,0.586,-21.27992,63562.56195501898,4.269531,5.316406,7.09375,-0.011719,0.003906,0.005859,-14.875,-1.375,-32.5625,0.314636,-0.20575,0.100403,0.921204,35.1749369,-76.8289703
15:05:19,1.509677,26,21.81483,1015.804,0.52,-21.24279,63556.75573235914,4.230469,5.507813,7.132813,-0.041016,-0.003906,0.029297,-13.75,-2.875,-32.125,0.315491,-0.205994,0.100281,0.920898,35.1749368,-76.8289704
15:05:20,1.512903,26,21.77402,1015.799,0.514,-21.20164,63548.06431235652,4.230469,5.851563,7.285156,0.021484,-0.019531,0.023438,-13.75,-2.875,-32.125,0.315125,-0.205811,0.100098,0.921021,35.1749367,-76.8289705
15:05:21,1.512903,26,21.72749,1015.797,0.635,-21.18559,63538.07916514603,4.460938,4.894531,6.792969,-0.089844,-0.001953,0.011719,-13.75,-2.875,-32.125,0.315125,-0.205811,0.100098,0.921021,35.1749358,-76.8289696
15:05:22,1.503226,26,21.70065,1015.804,0.581,-21.24078,63532.15310305746,4.578125,5.507813,7.171875,-0.021484,0.027344,-0.017578,-15.25,-1,-30.9375,0.310242,-0.207092,0.101013,0.922302,35.1749364,-76.8289701
15:05:23,1.503226,26,21.67753,1015.797,0.551,-21.18458,63527.31414393302,4.460938,5.507813,7.253906,0.001953,-0.021484,0.046875,-13.8125,-1.375,-30.4375,0.309998,-0.209473,0.101257,0.921814,35.1749373,-76.8289707
15:05:24,1.506452,26,21.63386,1015.795,0.595,-21.17153,63517.94522964236,4.539063,5.238281,7.136719,0.017578,-0.005859,-0.019531,-14.9375,0.0625,-31.625,0.305054,-0.213074,0.103088,0.922424,35.1749377,-76.8289709
15:05:25,1.506452,26,21.5779,1015.791,0.658,-21.13641,63505.96891466421,4.230469,5.164063,7.25,0.007813,-0.001953,-0.003906,-14.9375,0.0625,-31.625,0.306152,-0.212769,0.101868,0.922302,35.1749381,-76.8289711
15:05:26,1.516129,27,21.53537,1015.797,0.733,-21.18157,63496.68253032929,4.460938,5.011719,6.976563,-0.007813,0,0,-14.9375,0.0625,-31.625,0.306152,-0.212769,0.101868,0.922302,35.1749375,-76.8289706
15:05:27,1.519355,27,21.50196,1015.798,0.816,-21.19462,63489.463201660314,4.5,5.046875,7.019531,0.001953,-0.007813,0.001953,-14.5625,0.5,-29.9375,0.30658,-0.212646,0.101501,0.922241,35.1749371,-76.8289701
15:05:28,1.506452,26,21.47513,1015.802,0.889,-21.22473,63483.600546538226,4.425781,5.085938,7.054688,0,0,0,-14.4375,-2.4375,-30.875,0.306885,-0.212036,0.100952,0.922302,35.1749366,-76.8289696
15:05:29,1.5,26,21.44573,1015.801,0.955,-21.2187,63477.28603466545,4.460938,5.046875,7.09375,-0.001953,-0.001953,-0.001953,-14.875,-0.625,-29.5625,0.306824,-0.212524,0.101257,0.92218,35.174936,-76.8289692
15:05:30,1.509677,26,21.40005,1015.805,0.982,-21.24781,63467.36174906058,4.425781,5.046875,7.058594,0.005859,-0.009766,-0.003906,-14.875,-0.625,-29.5625,0.306824,-0.212524,0.101257,0.92218,35.1749357,-76.828969
15:05:31,1.470968,24,21.35352,1015.795,0.977,-21.16852,63457.53954540416,4.347656,5.125,7.09375,0,-0.007813,0,-14.875,-0.625,-29.5625,0.306824,-0.212524,0.101257,0.92218,35.1749356,-76.8289688
15:05:32,1.509677,26,21.32697,1015.798,0.988,-21.19361,63451.757628055246,4.425781,5.046875,7.09375,0,0,0,-14.125,-1.75,-31.25,0.305786,-0.212952,0.101563,0.922424,35.1749354,-76.8289686
15:05:33,1.512903,26,21.28957,1015.795,1.057,-21.17153,63443.76005083674,4.425781,5.011719,7.058594,0,-0.001953,0.001953,-15.25,-1.0625,-32.0625,0.305542,-0.213501,0.101868,0.922302,35.1749351,-76.8289682
15:05:34,1.496774,26,21.27131,1015.794,1.109,-21.15949,63439.8458813907,4.425781,5.203125,7.097656,0,0,0,-14.8125,-1.6875,-30.8125,0.305237,-0.213745,0.101746,0.922363,35.1749345,-76.8289679
15:05:35,1.512903,26,21.25389,1015.8,1.166,-21.21168,63435.97015042061,4.460938,5.046875,7.058594,0,0,0,-15.1875,-1.6875,-31.25,0.30481,-0.213318,0.101135,0.922668,35.1749342,-76.8289676
15:05:36,1.516129,27,21.2359,1015.802,1.268,-21.22272,63432.05307073822,4.386719,5.011719,7.097656,0.005859,-0.009766,0.013672,-15.1875,-1.6875,-31.25,0.30481,-0.213318,0.101135,0.922668,35.174934,-76.8289671
15:05:38,1.522581,27,21.2125,1015.803,1.258,-21.23175,63426.990653058114,4.921875,4.703125,6.632813,-0.177734,-0.042969,0.070313,-16.375,-0.1875,-31.25,0.298401,-0.225159,0.097717,0.922363,35.1749343,-76.828967
15:05:39,1.522581,27,21.16054,1015.803,1.221,-21.23376,63415.79470780583,4.730469,5.660156,7.363281,0.013672,-0.011719,0.058594,-16.375,-0.1875,-30.375,0.293152,-0.225586,0.091187,0.924622,35.1749345,-76.8289669
15:05:40,1.506452,26,21.15483,1015.811,1.145,-21.29899,63414.40149568715,4.539063,4.972656,7.175781,-0.011719,0.019531,-0.011719,-16.3125,-0.5625,-30,0.292786,-0.224426,0.088806,0.925232,35.1749349,-76.828967
15:05:41,1.519355,27,21.12714,1015.807,1.112,-21.26487,63408.51650514242,4.652344,5.011719,7.058594,-0.011719,0.019531,-0.011719,-16.0625,0.5,-31.625,0.293762,-0.225403,0.089111,0.924622,35.1749353,-76.828967
15:05:42,1.509677,26,21.10686,1015.803,1.069,-21.23777,63404.22815004708,4.617188,5.011719,7.019531,-0.009766,-0.007813,-0.003906,-16.6875,0.5625,-30.375,0.294067,-0.225464,0.090088,0.924438,35.1749355,-76.828967
15:05:43,1.509677,26,21.09117,1015.811,1.042,-21.302,63400.68455873026,4.617188,4.894531,7.015625,0.009766,0.001953,-0.001953,-16.625,-0.5,-29.5625,0.294617,-0.225586,0.089661,0.924255,35.1749358,-76.828967
15:05:44,1.522581,27,21.06148,1015.805,0.979,-21.24781,63394.4093096793,4.308594,4.664063,7.480469,0.003906,-0.001953,-0.003906,-15.25,-0.1875,-29.5,0.294189,-0.224121,0.090576,0.924683,35.1749365,-76.8289673
15:05:45,1.503226,26,21.04292,1015.809,0.994,-21.27992,63390.32874330747,4.578125,4.511719,7.25,0.003906,-0.001953,-0.003906,-15.6875,0.5,-31.5625,0.286804,-0.225708,0.092163,0.926453,35.1749363,-76.8289671
15:05:46,1.509677,26,21.01466,1015.81,0.951,-21.28996,63384.219157024374,4.617188,4.550781,7.054688,-0.023438,-0.019531,0.027344,-15.3125,0.5,-31.125,0.283203,-0.224487,0.095215,0.927551,35.1749364,-76.8289672
15:05:47,1.516129,27,20.98583,1015.812,0.936,-21.31003,63377.96640942867,4.539063,4.820313,7.210938,-0.017578,-0.017578,-0.001953,-16.0625,1.25,-31.125,0.287292,-0.225098,0.079102,0.927673,35.1749366,-76.8289672
15:05:48,1.512903,26,20.96956,1015.809,0.888,-21.28193,63374.521719411016,4.269531,4.933594,7.214844,0.046875,0.068359,-0.021484,-16.3125,-0.1875,-30.3125,0.290161,-0.227539,0.076294,0.926392,35.1749369,-76.8289674
15:05:49,1.519355,27,20.9453,1015.813,0.878,-21.31706,63369.21299532413,4.578125,4.820313,7.132813,0.046875,0.068359,-0.021484,-16.3125,-0.1875,-30.3125,0.290161,-0.227539,0.076294,0.926392,35.174937,-76.8289674
15:05:50,1.506452,26,20.92132,1015.814,0.884,-21.32408,63364.025642270026,4.578125,4.820313,7.132813,-0.021484,0.003906,0.013672,-16.3125,-0.1875,-30.3125,0.286926,-0.229248,0.080261,0.926636,35.1749371,-76.8289673
15:05:51,1.512903,26,20.89562,1015.814,0.906,-21.3281,63358.48802146769,4.539063,4.855469,7.132813,0.005859,-0.007813,0.003906,-16.125,2.3125,-30.1875,0.286194,-0.228333,0.080139,0.927124,35.174937,-76.8289672
15:05:52,1.509677,26,20.86679,1015.812,0.913,-21.30501,63352.316650535366,4.460938,4.628906,7.175781,0.017578,-0.013672,0.013672,-16.125,2.3125,-30.1875,0.286194,-0.228333,0.080139,0.927124,35.1749369,-76.8289671
15:05:53,1.509677,26,20.8431,1015.809,0.869,-21.28494,63347.27313377925,4.460938,4.628906,7.175781,0.007813,-0.007813,0,-15.375,1.625,-29.3125,0.28595,-0.229065,0.081177,0.926941,35.174937,-76.8289672
15:05:54,1.506452,26,20.8214,1015.815,0.804,-21.33311,63342.47538249003,4.578125,4.894531,7.171875,0.007813,-0.007813,0,-16.0625,1.625,-31,0.285217,-0.228271,0.080872,0.927368,35.1749369,-76.8289672
15:05:55,1.525806,27,20.79571,1015.813,0.748,-21.30802,63336.98058436085,4.539063,4.894531,7.214844,0.007813,-0.007813,0,-16.0625,1.625,-31,0.285217,-0.228271,0.080872,0.927368,35.1749368,-76.8289672
15:05:56,1.525806,27,20.77515,1015.812,0.693,-21.31003,63332.57081800025,4.769531,4.820313,7.09375,-0.011719,-0.009766,-0.003906,-16.375,1.625,-30.9375,0.282715,-0.22998,0.080688,0.927734,35.1749369,-76.8289673
15:05:57,1.519355,27,20.73833,1015.811,0.655,-21.302,63324.657476797096,4.617188,4.664063,7.214844,0.005859,0.015625,-0.001953,-15.75,1.9375,-29.375,0.284058,-0.22876,0.082642,0.927429,35.1749367,-76.8289672
15:05:58,1.5,26,20.74518,1015.809,0.607,-21.28494,63326.174118240255,4.652344,4.703125,7.097656,0.005859,0.015625,-0.001953,-15.75,1.9375,-29.375,0.287109,-0.230103,0.082886,0.926147,35.1749367,-76.8289672
15:05:59,1.506452,26,20.70692,1015.812,0.567,-21.30602,63317.86917948136,4.539063,5.46875,7.253906,0.052734,-0.009766,-0.085938,-16.0625,1.3125,-29.375,0.291809,-0.223206,0.082336,0.926392,35.1749365,-76.8289669
15:06:00,1.509677,26,20.68066,1015.809,0.552,-21.27992,63312.27186657995,4.808594,5.125,6.832031,0.0625,-0.003906,-0.042969,-15.6875,1.6875,-28.9375,0.298462,-0.234619,0.083313,0.921387,35.1749364,-76.8289668
15:06:01,1.506452,26,20.68095,1015.811,0.571,-21.30301,63312.293702958166,4.921875,6.121094,7.59375,0.089844,0.052734,-0.023438,-15.25,-0.3125,-31.5,0.304688,-0.223877,0.082336,0.922119,35.1749362,-76.8289667
15:06:02,1.516129,27,20.65554,1015.809,0.642,-21.28193,63306.85921063284,4.5,5.011719,7.019531,-0.025391,0.023438,0.011719,-16.3125,0.1875,-30.625,0.295532,-0.22406,0.084534,0.924805,35.1749357,-76.8289664
15:06:03,1.506452,26,20.65954,1015.801,0.749,-21.2177,63307.88368960228,4.5,4.972656,7.09375,0.025391,-0.011719,0.003906,-15.6875,0.875,-30.625,0.293579,-0.224243,0.083069,0.925537,35.1749347,-76.8289658
15:06:04,1.503226,26,20.65897,1015.801,0.891,-21.21469,63307.760870262566,4.539063,4.933594,7.097656,0.001953,-0.003906,0,-16,0.5625,-30.1875,0.294006,-0.224792,0.083191,0.925232,35.1749334,-76.8289648
15:06:05,1.506452,26,20.62585,1015.795,0.859,-21.16551,63300.74635053503,4.5,5.011719,7.09375,0.003906,-0.003906,0.003906,-15.375,1.1875,-31.4375,0.295166,-0.224304,0.082214,0.92511,35.1749332,-76.8289648
15:06:06,1.506452,26,20.61786,1015.803,0.928,-21.23577,63298.8621525802,4.539063,4.933594,7.015625,0.003906,-0.003906,0.003906,-15.375,1.1875,-31.4375,0.295166,-0.224304,0.082214,0.92511,35.1749325,-76.8289642
15:06:07,1.519355,27,20.60044,1015.803,0.99,-21.23275,63295.108623590684,4.460938,4.972656,7.058594,0.001953,0.005859,0,-16.3125,0.1875,-30.6875,0.293945,-0.224304,0.081177,0.925598,35.174932,-76.828964
15:06:08,1.516129,27,20.58674,1015.805,0.97,-21.25483,63292.11601413666,4.539063,4.972656,7.058594,0,0,0,-16,0.1875,-29.8125,0.293579,-0.224182,0.081116,0.92572,35.1749319,-76.8289642
15:06:09,1.5,26,20.56419,1015.803,0.901,-21.2729,63287.29774954534,4.460938,4.933594,7.054688,0.005859,0.005859,-0.007813,-16.625,-0.1875,-30.25,0.293701,-0.224548,0.080994,0.925598,35.1749318,-76.8289643
15:06:10,1.496774,26,20.54449,1015.796,0.857,-21.17555,63283.195155914684,4.460938,4.972656,7.058594,0,0.009766,-0.001953,-15.6875,0.125,-31.875,0.293457,-0.224915,0.081055,0.925598,35.1749314,-76.8289641
15:06:11,1.506452,26,20.54392,1015.803,0.883,-21.23376,63282.930124251565,4.539063,4.972656,7.09375,-0.003906,-0.005859,0.001953,-15.6875,0.125,-31.875,0.293457,-0.224915,0.081055,0.925598,35.1749308,-76.8289638
15:06:12,1.509677,26,20.52394,1015.803,0.873,-21.23577,63278.624985950155,4.539063,4.933594,7.015625,-0.001953,-0.001953,-0.001953,-15.6875,0.125,-31.875,0.293457,-0.224915,0.081055,0.925598,35.1749304,-76.8289636
15:06:13,1.509677,26,20.61929,1015.795,0.874,-21.17153,63299.33284804304,4.460938,4.894531,7.136719,0.005859,0.005859,-0.001953,-15.6875,0.125,-31.875,0.293457,-0.224915,0.081055,0.925598,35.1749303,-76.8289634
15:06:14,1.516129,27,20.73833,1015.79,0.837,-21.12236,63325.084395086604,4.578125,5.011719,7.058594,0.001953,-0.015625,0.007813,-16.3125,0.5,-31.0625,0.287048,-0.232178,0.053711,0.927795,35.1749304,-76.8289634
15:06:15,1.509677,26,20.83482,1015.804,0.81,-21.24179,63345.59070571759,4.460938,4.972656,7.132813,0.003906,-0.001953,0,-16.3125,-0.1875,-30.6875,0.287292,-0.232361,0.054077,0.927673,35.1749302,-76.8289635
15:06:16,1.509677,26,20.9136,1015.804,0.8,-21.24379,63362.56561495199,4.539063,4.933594,6.980469,0,0,0,-16.3125,-0.1875,-30.6875,0.287231,-0.232422,0.054016,0.927673,35.1749299,-76.8289634
15:06:17,1.516129,27,20.96043,1015.804,0.783,-21.23878,63372.65618361724,4.386719,4.972656,7.214844,0.009766,0.033203,0.011719,-14.625,0.4375,-31.8125,0.286377,-0.225281,0.060852,0.92926,35.1749298,-76.8289635
15:06:18,1.509677,26,21.00553,1015.803,0.739,-21.23476,63382.39433302598,4.386719,4.933594,7.210938,0.009766,0.033203,0.011719,-14.625,0.4375,-31.8125,0.285889,-0.225647,0.060364,0.929382,35.1749295,-76.8289634
15:06:19,1.516129,27,21.06319,1015.804,0.851,-21.24179,63394.79811904412,4.460938,4.972656,7.132813,-0.001953,-0.001953,-0.003906,-15.3125,0.125,-30.6875,0.286194,-0.225647,0.059692,0.929321,35.1749289,-76.828963
15:06:20,1.519355,27,21.12942,1015.802,0.883,-21.22673,63409.10956355608,4.425781,4.894531,7.136719,-0.001953,0.001953,0.001953,-15.75,1.5625,-31.4375,0.286011,-0.225647,0.059143,0.929382,35.1749286,-76.8289631
15:06:21,1.487097,25,21.1614,1015.807,0.856,-21.26387,63415.89857965716,4.460938,4.933594,7.136719,0.001953,-0.001953,-0.001953,-15.3125,1.25,-30.1875,0.286011,-0.225647,0.059143,0.929382,35.1749283,-76.8289633
15:06:22,1.516129,27,21.22363,1015.812,0.753,-21.30802,63429.205595121086,4.460938,4.972656,7.175781,0,-0.009766,-0.001953,-14.5,-1,-31.0625,0.28595,-0.226318,0.058777,0.92926,35.1749281,-76.8289638
15:06:23,1.519355,27,21.26045,1015.81,0.653,-21.29397,63437.17999612245,4.425781,4.855469,7.132813,-0.001953,0.001953,-0.001953,-15.6875,1.1875,-31.8125,0.286072,-0.226257,0.058655,0.92926,35.1749284,-76.8289642
15:06:24,1.516129,27,21.29642,1015.815,0.604,-21.33412,63444.828681675586,4.386719,4.894531,7.132813,0,-0.005859,-0.001953,-15.3125,0.125,-30.25,0.286377,-0.22522,0.058594,0.929443,35.1749285,-76.8289645
15:06:25,1.512903,26,21.35466,1015.813,0.488,-21.32007,63457.41848868554,4.460938,4.933594,7.136719,0.007813,0.003906,-0.001953,-15,1.25,-29.375,0.287781,-0.225098,0.058899,0.929016,35.1749288,-76.828965
15:06:26,1.516129,27,21.41232,1015.816,0.479,-21.34516,63469.78145946882,4.386719,4.972656,7.171875,-0.027344,0.007813,0.037109,-15,1.1875,-30.5625,0.285583,-0.225098,0.059631,0.929626,35.1749292,-76.8289656
15:06:27,1.522581,27,21.48027,1015.816,0.45,-21.34215,63484.422747092336,4.460938,4.894531,7.171875,-0.005859,-0.003906,0.001953,-14.9375,0.125,-29.8125,0.285522,-0.225342,0.059143,0.929626,35.1749299,-76.8289663
15:06:28,1.519355,27,21.55306,1015.816,0.417,-21.34315,63500.106916718774,4.347656,4.933594,7.132813,0.003906,-0.009766,0.003906,-14.9375,0.8125,-31.0625,0.285461,-0.224915,0.059021,0.929749,35.1749306,-76.8289668
15:06:29,1.516129,27,21.59845,1015.814,0.333,-21.32207,63509.92794475622,4.386719,4.933594,7.175781,0.003906,-0.009766,0.003906,-14.9375,0.8125,-31.0625,0.285461,-0.224915,0.059021,0.929749,35.1749309,-76.8289669
15:06:30,1.519355,27,21.64413,1015.818,0.335,-21.35519,63519.689121737676,4.425781,4.933594,7.214844,0.001953,0.005859,-0.001953,-14.5625,-0.25,-30.25,0.2854,-0.225098,0.05835,0.929749,35.1749314,-76.8289671
15:06:31,1.512903,26,21.69466,1015.816,0.319,-21.34215,63530.61767944857,4.425781,4.933594,7.214844,-0.003906,0.005859,0,-15.625,-0.625,-31.125,0.285522,-0.225037,0.058167,0.929749,35.1749319,-76.8289674
15:06:32,1.522581,27,21.7372,1015.814,0.314,-21.32609,63539.824632940115,4.347656,4.933594,7.210938,-0.003906,-0.005859,0.005859,-13.5625,0.375,-31.4375,0.285278,-0.22522,0.058228,0.92981,35.1749326,-76.8289679
15:06:33,1.516129,27,21.792,1015.813,0.323,-21.31906,63551.65288009327,4.347656,4.933594,7.210938,0,0,0,-15.3125,0.125,-30.625,0.285278,-0.22522,0.058228,0.92981,35.1749332,-76.8289686
15:06:34,1.506452,26,21.83597,1015.811,0.328,-21.30401,63561.16798074541,4.425781,4.894531,7.171875,0,0,0,-15.3125,0.875,-31.0625,0.2854,-0.225342,0.058167,0.929688,35.174934,-76.8289696
15:06:35,1.516129,27,21.88849,1015.813,0.314,-21.31806,63572.443744013624,4.425781,5.011719,7.210938,0,0,0,-15.375,1.625,-30.625,0.285339,-0.225342,0.058228,0.929749,35.1749345,-76.8289705
15:06:36,1.519355,27,21.94473,1015.816,0.308,-21.34215,63584.50063450395,4.386719,4.972656,7.214844,0,0,0,-15.375,1.5625,-31.8125,0.285278,-0.225464,0.058228,0.929749,35.1749353,-76.8289714
15:06:37,1.512903,26,21.98869,1015.819,0.243,-21.36322,63593.911514541025,4.425781,4.972656,7.175781,0.005859,0.001953,-0.005859,-15,1.625,-29.8125,0.285278,-0.225464,0.058167,0.929749,35.174936,-76.8289723
